,display_size,Resolution,Processor,RAM,Hard_Drive,Battery_Life,Price,Brand,Weight,Color,Processor_Brand,Processor_Count
1431,15.6,4K,1.3,32.0,64.0,7.0,3349.0,Microsoft,6.0,Gold,Intel,4.0
1432,11.6,1920 x 1080 Pixels,1.44,4.0,128.0,5.0,359.98,Meet-GT,2.0,Silver,Intel,4.0
1433,15.6,1920 x 1080 Pixels,3.6,8.0,512.0,7.0,719.99,Acer,8.0,Gold,Intel,4.0
1434,15.6,1920 x 1080 Pixels,2.6,32.0,64.0,6.0,1887.99,Razer,4.0,Black,Intel,6.0
1435,12.5,1366 x 768 Pixels,1.7,8.0,256.0,7.0,859.99,Dell,2.0,Gold,Intel,1.0
1436,11.6,1366 x 768 Pixels,2.1,4.0,32.0,10.0,276.99,Lenovo,2.0,Gray,Intel,4.0
1437,13.3,1366 x 768 Pixels,4.2,16.0,512.0,7.0,370.47,Dell,3.0,Gold,Intel,1.0
1438,14.0,1366 x 768 Pixels,1.4,4.0,512.0,7.0,109.0,HP,6.0,White,Intel,2.0
1439,14.0,1366 x 768 Pixels,1.1,4.0,32.0,7.0,370.0,HP,4.0,White,Intel,2.0
1440,15.6,1920 x 1080 Pixels,1.8,16.0,128.0,7.0,1249.0,HP,4.0,Black,AMD,8.0
1441,15.6,1920 x 1080 Pixels,2.6,32.0,128.0,7.0,2599.99,MSI,5.0,Gold,Intel,6.0
1442,14.0,1920 x 1080 Pixels,2.6,16.0,128.0,7.0,1386.99,Dell,3.0,Gold,Intel,6.0
1443,14.0,4K,2.8,16.0,128.0,7.0,1249.0,Lenovo,6.0,Gold,Intel,1.0
1444,14.0,4K,4.9,16.0,512.0,7.0,1959.0,Lenovo,6.0,Gold,Intel,1.0
1445,12.5,1366 x 768 Pixels,1.44,16.0,64.0,5.0,226.0,Global Online,3.0,Pink,Intel,4.0
1446,15.6,1366 x 768 Pixels,2.5,8.0,256.0,7.0,711.99,HP,3.0,Gold,Intel,1.0
1447,13.3,2K,1.8,16.0,512.0,7.0,999.0,Dell,2.0,Silver,Intel,4.0
1448,15.6,4K,2.4,8.0,128.0,7.0,505.0,Dell,4.0,Gold,Intel,2.0
1449,15.6,4K,1.6,8.0,256.0,7.0,619.9,Lenovo,4.0,Gold,Intel,4.0
1450,15.6,1366 x 768 Pixels,3.4,4.0,128.0,7.0,426.69,Basrdis,5.0,Gold,Intel,4.0
1451,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,7.0,1046.99,ASUS,5.0,Black,Intel,6.0
1452,15.6,1920 x 1080 Pixels,4.6,32.0,512.0,6.0,1709.99,Acer,5.0,Black,Intel,8.0
1453,10.1,1920 x 1080 Pixels,4.2,16.0,64.0,7.0,650.0,Lenovo,5.0,Gold,Intel,1.0
1454,17.3,1600 x 900 Pixels,3.6,8.0,512.0,9.0,649.99,Lenovo,4.0,Blue,Intel,4.0
1455,11.6,1366 x 768 Pixels,2.6,4.0,64.0,6.0,490.0,HP,3.0,Gray,Intel,2.0
1456,14.0,1366 x 768 Pixels,2.3,4.0,64.0,7.0,362.99,HP,1.0,Silver,AMD,2.0
1457,12.5,1366 x 768 Pixels,1.1,4.0,64.0,7.0,365.0,HP,4.0,White,Intel,2.0
1458,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,12.0,1085.56,Lenovo,3.0,Gold,Intel,4.0
1459,15.6,1920 x 1080 Pixels,4.1,16.0,128.0,7.0,1199.66,Lenovo,3.0,Black,AMD,8.0
1460,14.0,1920 x 1080 Pixels,4.2,8.0,512.0,7.0,799.0,MSI,2.0,Blue,Intel,4.0
1461,14.0,1366 x 768 Pixels,1.1,4.0,32.0,11.0,259.98,HP,3.0,Black,Intel,2.0
1462,11.6,4K,1.1,4.0,32.0,10.0,308.0,ASUS,2.0,Gold,Intel,2.0
1463,15.6,1920 x 1080 Pixels,2.8,12.0,128.0,7.0,729.0,HP,5.0,Gold,Intel,4.0
1464,14.0,1920 x 1080 Pixels,1.7,8.0,256.0,7.0,582.99,Dell,3.0,Silver,Intel,2.0
1465,14.0,1366 x 768 Pixels,1.5,16.0,128.0,7.0,338.0,POULEASTER,3.0,Gold,Intel,4.0
1466,15.6,2K,2.6,16.0,512.0,7.0,1764.99,Dell,7.0,Black,Intel,6.0
1467,11.6,1366 x 768 Pixels,1.1,4.0,32.0,7.0,269.0,HP,4.0,Gray,Intel,2.0
1468,15.6,4K,5.1,16.0,512.0,7.0,2238.99,Dell,4.0,Gold,Intel,1.0
1469,15.6,1920 x 1080 Pixels,2.4,8.0,512.0,7.0,868.0,Acer,7.0,Gold,Intel,4.0
1470,15.6,2K,4.5,16.0,128.0,7.0,2239.99,ASUS,4.0,Gray,AMD,16.0
1471,14.0,1920 x 1200 Pixels,4.7,16.0,512.0,7.0,2099.0,Lenovo,3.0,Gold,Intel,4.0
1472,12.5,1366 x 768 Pixels,1.7,8.0,256.0,7.0,859.99,Dell,2.0,Gold,Intel,1.0
1473,14.0,1366 x 768 Pixels,1.5,16.0,128.0,7.0,338.0,POULEASTER,3.0,Gold,Intel,4.0
1474,11.6,4K,1.6,4.0,64.0,7.0,329.99,Dell,2.0,Black,AMD,2.0
1475,15.6,2K,2.6,16.0,512.0,7.0,1764.99,Dell,7.0,Black,Intel,6.0
1476,15.6,4K,5.1,16.0,512.0,7.0,2238.99,Dell,4.0,Gold,Intel,1.0
1477,15.6,1920 x 1080 Pixels,2.4,8.0,512.0,7.0,868.0,Acer,7.0,Gold,Intel,4.0
1478,15.6,1920 x 1080 Pixels,4.1,8.0,256.0,7.0,559.89,HP,5.0,Silver,Intel,2.0
1479,13.3,1920 x 1080 Pixels,2.5,8.0,256.0,14.0,749.99,HP,3.0,Gold,Intel,2.0
1480,14.0,1366 x 768 Pixels,2.6,4.0,128.0,12.0,379.99,Acer,3.0,Silver,AMD,2.0
1481,15.6,1920 x 1080 Pixels,1.2,8.0,256.0,7.0,519.0,ASUS,3.0,Gray,Intel,2.0
1482,13.3,4K,1.6,16.0,128.0,7.0,1620.49,HP,3.0,Blue,Intel,4.0
1483,14.0,4K,5.1,16.0,512.0,7.0,1745.84,Dell,2.0,Gold,Intel,1.0
1484,15.6,1920 x 1080 Pixels,5.1,16.0,512.0,7.0,1499.0,ASUS,4.0,Blue,Intel,6.0
1485,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,7.0,999.99,ASUS,3.0,Gold,Intel,4.0
1486,15.6,4K,5.0,16.0,512.0,7.0,2295.0,Dell,6.0,Silver,Intel,6.0
1487,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,7.0,1149.0,Dell,2.0,Gold,Intel,4.0
1488,15.6,1920 x 1080 Pixels,5.0,32.0,128.0,7.0,2399.99,GIGABYTE,4.0,Black,Intel,8.0
1489,15.6,1366 x 768 Pixels,4.2,16.0,64.0,1.0,679.99,HP,4.0,Gold,Intel,1.0
1490,15.6,1920 x 1080 Pixels,4.7,8.0,512.0,6.0,1299.0,Lenovo,6.0,Gold,Intel,4.0
1491,11.6,1366 x 768 Pixels,1.1,4.0,32.0,3.0,409.0,HP,4.0,Silver,Intel,2.0
1492,11.6,1366 x 768 Pixels,1.8,4.0,32.0,7.0,269.99,Legendary Computer,2.0,Black,AMD,2.0
1493,11.6,1366 x 768 Pixels,2.4,4.0,32.0,7.0,185.87,HP,1.0,Black,AMD,2.0
1494,15.6,1920 x 1080 Pixels,1.1,4.0,32.0,7.0,366.99,Oydisen,3.0,Black,Intel,2.0
1495,17.3,1600 x 900 Pixels,4.2,16.0,128.0,7.0,1078.0,Generic,6.0,Gold,Intel,1.0
1496,11.6,1366 x 768 Pixels,1.6,4.0,32.0,11.0,222.0,Samsung Electronics,2.0,Black,Intel,2.0
1497,11.6,1366 x 768 Pixels,1.1,4.0,32.0,12.0,286.0,Oydisen,2.0,Blue,Intel,2.0
1498,17.3,4K,3.6,16.0,256.0,7.0,3601.91,Dell,10.0,Gold,Intel,1.0
1499,15.6,1920 x 1080 Pixels,3.6,12.0,256.0,7.0,728.88,Lenovo,4.0,Gray,Intel,4.0
1500,11.6,1366 x 768 Pixels,4.2,4.0,64.0,7.0,399.99,Lenovo,3.0,Black,Intel,1.0
1501,14.0,1366 x 768 Pixels,1.8,8.0,256.0,7.0,1395.0,Dell,5.0,Gold,Intel,4.0
1502,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,7.0,1824.63,Lenovo,9.0,Gray,Intel,6.0
1503,13.3,1920 x 1080 Pixels,1.2,16.0,64.0,7.0,259.99,Lenovo,2.0,Gold,Intel,1.0
1504,14.0,1920 x 1080 Pixels,2.5,8.0,256.0,8.0,279.99,Lsxvern,2.0,Gold,Intel,4.0
1505,15.6,1920 x 1080 Pixels,2.5,32.0,128.0,7.0,3399.0,Dell,8.0,Gold,Intel,8.0
1506,17.3,1920 x 1080 Pixels,1.0,12.0,128.0,7.0,849.0,HP,5.0,Black,Intel,4.0
1507,14.0,2K,4.4,16.0,256.0,7.0,2049.0,Lenovo,10.0,Black,AMD,8.0
1508,11.6,4K,1.6,4.0,512.0,11.0,191.15,Samsung Electronics,3.0,Black,Intel,2.0
1509,14.0,1920 x 1080 Pixels,4.2,16.0,512.0,7.0,869.0,Dell,7.0,Gold,Intel,1.0
1510,11.6,1366 x 768 Pixels,1.1,4.0,64.0,7.0,269.99,Lenovo,7.0,Gold,Intel,2.0
1511,11.6,1366 x 768 Pixels,1.1,4.0,64.0,7.0,269.99,Lenovo,7.0,Gold,Intel,2.0
1512,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,7.0,1349.0,Lenovo,10.0,Black,Intel,1.0
1513,13.3,1920 x 1080 Pixels,1.8,8.0,256.0,3.0,789.99,Acer,3.0,Gray,Intel,4.0
1514,14.0,1366 x 768 Pixels,2.6,16.0,256.0,7.0,1359.0,Dell,5.0,Gold,Intel,4.0
1515,11.6,1366 x 768 Pixels,2.4,4.0,32.0,8.0,289.64,Acer,2.0,Gray,Intel,2.0
1516,14.0,2K,2.5,16.0,256.0,7.0,3131.68,MSI,5.0,Gray,Intel,1.0
1517,15.6,1920 x 1080 Pixels,2.8,12.0,512.0,7.0,947.0,Dell,3.0,Silver,Intel,4.0
1518,15.6,1366 x 768 Pixels,3.6,16.0,256.0,7.0,44.81,Dell,8.0,Gold,Intel,1.0
1519,13.3,1920 x 1080 Pixels,2.8,16.0,512.0,7.0,1219.99,HP,2.0,Silver,Intel,4.0
1520,15.6,1366 x 768 Pixels,1.8,8.0,256.0,10.0,486.0,Dell,4.0,Gold,Intel,2.0
1521,14.0,1366 x 768 Pixels,1.1,4.0,64.0,10.0,269.0,Nowco,2.0,Silver,Intel,2.0
1522,13.3,1920 x 1080 Pixels,4.6,16.0,256.0,3.0,1439.99,Razer,2.0,Black,Intel,1.0
1523,15.6,1920 x 1080 Pixels,4.5,16.0,128.0,10.0,2299.99,ASUS,5.0,Gold,Intel,6.0
1524,13.3,1920 x 1080 Pixels,2.5,8.0,256.0,14.0,749.99,HP,3.0,Gold,Intel,2.0
1525,15.6,1920 x 1080 Pixels,1.6,32.0,128.0,10.0,1251.29,Lenovo,3.0,Black,Intel,4.0
1526,14.0,1920 x 1080 Pixels,1.8,8.0,512.0,10.0,949.0,Lenovo,3.0,Black,Intel,1.0
1527,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,6.0,1875.67,Lenovo,5.0,Black,Intel,6.0
1528,15.6,1920 x 1080 Pixels,4.7,8.0,512.0,6.0,1299.0,Lenovo,6.0,Gold,Intel,4.0
1529,14.0,2K,4.7,8.0,128.0,10.0,1749.99,LG,2.0,Black,Intel,4.0
1530,14.0,1920 x 1200 Pixels,4.7,8.0,512.0,10.0,1499.99,LG,2.0,Silver,Intel,4.0
1531,15.6,1920 x 1080 Pixels,1.8,12.0,512.0,10.0,1179.99,Lenovo,4.0,Mica,Intel,4.0
1532,13.3,1920 x 1080 Pixels,4.0,8.0,512.0,10.0,813.44,ASUS,4.0,Gray,AMD,6.0
1533,14.0,1920 x 1080 Pixels,4.2,16.0,512.0,10.0,869.0,Dell,7.0,Gold,Intel,1.0
1534,11.6,1366 x 768 Pixels,1.1,4.0,32.0,11.0,229.0,HP,3.0,Gray,Intel,2.0
1535,15.6,1920 x 1080 Pixels,3.5,20.0,2000.0,10.0,549.0,Acer,3.0,Gold,AMD,4.0
1536,11.6,4K,1.6,4.0,512.0,11.0,191.15,Samsung Electronics,3.0,Black,Intel,2.0
1537,15.6,1366 x 768 Pixels,1.2,8.0,128.0,10.0,439.0,HP,3.0,Gold,Intel,2.0
1538,17.3,1920 x 1080 Pixels,4.5,32.0,128.0,10.0,1999.0,Lenovo,6.0,Gray,Intel,6.0
1539,11.6,1366 x 768 Pixels,1.8,4.0,64.0,10.0,352.99,Acer,4.0,Black,AMD,2.0
1540,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,10.0,999.99,ASUS,3.0,Gold,Intel,4.0
1541,14.0,1920 x 1080 Pixels,4.8,16.0,512.0,10.0,1399.0,MSI,6.0,Gray,Intel,1.0
1542,14.0,1366 x 768 Pixels,2.1,4.0,512.0,10.0,629.99,Dell,3.0,Gold,Intel,1.0
1543,17.3,1920 x 1080 Pixels,2.7,64.0,128.0,10.0,3750.0,Dell,10.0,Gold,Intel,6.0
1544,15.6,1920 x 1080 Pixels,1.0,12.0,512.0,10.0,699.9,Dell,6.0,Black,Intel,4.0
1545,14.0,1920 x 1080 Pixels,2.7,16.0,128.0,10.0,3291.78,Dell,3.0,Gold,Intel,1.0
1546,15.6,1920 x 1080 Pixels,4.2,4.0,128.0,6.0,799.96,ASUS,3.0,Gray,Intel,1.0
1547,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,10.0,1089.0,MSI,6.0,Gold,Intel,1.0
1548,13.3,1920 x 1080 Pixels,3.6,8.0,128.0,10.0,869.99,Dell,5.0,Gold,Intel,4.0
1549,14.0,2K,4.7,8.0,128.0,10.0,1749.99,LG,2.0,Silver,Intel,4.0
1550,15.6,1920 x 1080 Pixels,5.0,16.0,512.0,10.0,1699.99,ASUS,5.0,Black,Intel,8.0
1551,14.0,1366 x 768 Pixels,2.1,4.0,64.0,10.0,359.0,Lenovo,3.0,Black,Intel,4.0
1552,11.6,4K,1.4,8.0,32.0,10.0,200.0,RCA,2.0,Black,Intel,4.0
1553,15.6,1920 x 1080 Pixels,3.6,16.0,64.0,10.0,979.98,Acer,7.0,Gold,Intel,4.0
1554,17.3,1920 x 1080 Pixels,2.6,32.0,128.0,10.0,1809.99,MSI,5.0,Gold,Intel,6.0
1555,14.0,1920 x 1080 Pixels,1.9,16.0,512.0,10.0,1039.0,HP,4.0,Silver,AMD,1.0
1556,14.0,1920 x 1080 Pixels,1.8,32.0,512.0,10.0,2095.0,Dell,8.0,Black,Intel,4.0
1557,14.0,1920 x 1080 Pixels,2.1,16.0,512.0,10.0,699.0,Lenovo,4.0,Gold,AMD,4.0
1558,10.1,4K,1.44,4.0,64.0,6.0,199.99,Smart-US,3.0,Gold,Intel,4.0
1559,15.6,1920 x 1200 Pixels,2.3,16.0,512.0,10.0,2795.0,Dell,7.0,Gold,Intel,8.0
1560,10.1,1280 x 800 Pixels,1.5,8.0,128.0,10.0,149.99,Tablets & Computers,2.0,Pink,Intel,4.0
1561,14.0,1920 x 1080 Pixels,3.9,8.0,256.0,10.0,699.99,Avita,2.0,Black,Intel,1.0
1562,14.0,1920 x 1080 Pixels,1.6,16.0,512.0,10.0,1689.99,Lenovo,4.0,Gold,Intel,1.0
1563,13.3,4K,2.2,16.0,512.0,10.0,819.0,Dell,3.0,Gray,AMD,4.0
1564,13.3,4K,2.4,8.0,256.0,3.0,1299.0,Dell,2.0,Silver,Intel,2.0
1565,17.3,1920 x 1080 Pixels,4.5,32.0,128.0,10.0,1999.0,Lenovo,6.0,Gray,Intel,6.0
1566,14.0,1366 x 768 Pixels,2.3,4.0,128.0,10.0,399.0,HP,3.0,Black,AMD,2.0
1567,15.6,1920 x 1080 Pixels,4.2,8.0,256.0,10.0,599.0,HP,3.0,Gold,Intel,4.0
1568,14.0,1920 x 1080 Pixels,1.6,8.0,128.0,10.0,679.0,MSI,5.0,Silver,Intel,1.0
1569,14.0,1366 x 768 Pixels,1.4,4.0,32.0,10.0,299.0,HP,3.0,Gold,AMD,2.0
1570,14.0,1920 x 1080 Pixels,3.9,8.0,256.0,10.0,699.99,Avita,2.0,Black,Intel,1.0
1571,14.0,2K,3.3,8.0,256.0,9.0,1699.0,Lenovo,2.0,Black,Intel,2.0
1572,15.6,1920 x 1080 Pixels,2.4,4.0,32.0,12.0,379.99,Acer,4.0,Silver,Intel,2.0
1573,14.0,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,1099.99,HP,2.0,Silver,Intel,1.0
1574,15.6,1920 x 1080 Pixels,3.7,8.0,512.0,10.0,708.21,ASUS,3.0,Gray,AMD,1.0
1575,11.6,1366 x 768 Pixels,2.0,4.0,32.0,3.0,309.99,HP,2.0,Blue,ARM,8.0
1576,14.0,1920 x 1080 Pixels,2.4,8.0,256.0,10.0,1059.0,Lenovo,6.0,Gold,Intel,1.0
1577,11.6,1366 x 768 Pixels,1.6,16.0,256.0,10.0,294.45,HP,2.0,Gold,Intel,2.0
1578,14.0,1920 x 1080 Pixels,2.1,12.0,512.0,10.0,639.0,Lenovo,3.0,Blue,AMD,4.0
1579,14.0,1920 x 1080 Pixels,4.2,16.0,64.0,10.0,859.09,Lenovo,3.0,Gold,Intel,1.0
1580,13.3,4K,4.6,16.0,128.0,10.0,2117.7,Dell,2.0,Silver,Intel,6.0
1581,14.0,2K,4.9,16.0,256.0,10.0,979.0,Dell,6.0,Gold,Intel,1.0
1582,13.3,4K,2.4,16.0,256.0,10.0,1749.0,HP,4.0,Silver,Intel,1.0
1583,14.0,1920 x 1080 Pixels,1.1,4.0,64.0,10.0,429.0,ASUS,5.0,Blue,Intel,2.0
1584,15.6,1366 x 768 Pixels,4.3,12.0,512.0,10.0,789.0,HP,3.0,Silver,AMD,4.0
1585,17.3,2K,5.1,16.0,128.0,10.0,2729.99,Razer,10.0,Gold,Intel,8.0
1586,15.6,4K,1.6,8.0,128.0,10.0,858.01,Dell,4.0,Gold,Intel,4.0
1587,11.6,1366 x 768 Pixels,1.1,4.0,32.0,10.0,270.0,Lenovo,3.0,Silver,Intel,2.0
1588,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,5.0,1299.99,ASUS,5.0,Black,Intel,6.0
1589,11.6,1366 x 768 Pixels,1.1,4.0,64.0,10.0,289.0,HP,2.0,White,Intel,2.0
1590,17.3,1920 x 1080 Pixels,2.6,16.0,512.0,10.0,1399.99,MSI,8.0,Gold,Intel,6.0
1591,15.6,1920 x 1080 Pixels,2.6,4.0,128.0,10.0,479.0,Acer,3.0,Gold,AMD,1.0
1592,15.6,1920 x 1080 Pixels,1.8,8.0,256.0,10.0,1249.99,Dell,6.0,Gold,Intel,1.0
1593,13.3,4K,3.0,16.0,128.0,10.0,1800.0,Dell,2.0,Gold,Intel,4.0
1594,15.6,4K,4.5,32.0,128.0,8.0,3799.99,Acer,2.0,Gold,Intel,6.0
1595,14.0,1366 x 768 Pixels,1.1,4.0,32.0,10.0,278.0,ASUS,3.0,Gray,Intel,2.0
1596,13.3,4K,4.0,8.0,256.0,10.0,1295.99,Dell,2.0,Gold,Intel,2.0
1597,15.6,1920 x 1080 Pixels,1.8,8.0,512.0,10.0,899.99,HP,5.0,Silver,Intel,4.0
1598,15.6,1920 x 1080 Pixels,3.6,8.0,512.0,10.0,949.0,ASUS,4.0,Gold,Intel,4.0
1599,15.6,1920 x 1080 Pixels,3.5,8.0,256.0,10.0,559.99,Acer,3.0,Silver,AMD,4.0
1600,15.6,1920 x 1080 Pixels,1.0,8.0,256.0,6.0,580.0,Dell,3.0,Black,Intel,4.0
1601,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,10.0,1699.99,Dell,6.0,Black,Intel,6.0
1602,14.0,4K,1.1,16.0,128.0,10.0,1256.98,MSI,8.0,Gold,Intel,2.0
1603,14.0,4K,1.6,4.0,64.0,10.0,279.0,ASUS,2.0,Gold,Intel,2.0
1604,14.0,1920 x 1080 Pixels,2.6,8.0,512.0,10.0,1495.0,Dell,4.0,Gold,Intel,4.0
1605,14.0,2K,1.3,16.0,128.0,10.0,1009.0,Lenovo,7.0,Gold,Intel,1.0
1606,15.6,1920 x 1080 Pixels,2.4,32.0,512.0,10.0,2699.99,Lenovo,4.0,Gold,Intel,9.0
1607,14.0,1920 x 1080 Pixels,4.2,16.0,64.0,10.0,1594.99,HP,4.0,Black,Intel,1.0
1608,14.0,1920 x 1080 Pixels,2.8,16.0,512.0,10.0,1650.0,Dell,5.0,Gold,Intel,4.0
1609,10.1,1280×720 Pixels,1.92,32.0,32.0,5.0,218.86,Goldengulf,3.0,Blue,Intel,4.0
1610,15.6,1366 x 768 Pixels,2.2,12.0,512.0,7.0,655.0,Acer,7.0,Gold,Intel,1.0
1611,14.0,1366 x 768 Pixels,1.1,4.0,64.0,10.0,219.0,ASUS,2.0,Silver,Intel,2.0
1612,14.0,1920 x 1080 Pixels,1.7,8.0,128.0,10.0,1749.66,Dell,2.0,Gold,Intel,1.0
1613,13.3,1920 x 1080 Pixels,1.8,16.0,512.0,10.0,1349.0,Lenovo,2.0,Gold,Intel,1.0
1614,15.6,1920 x 1080 Pixels,1.6,8.0,512.0,10.0,878.98,Lenovo,4.0,Gray,Intel,4.0
1615,14.0,1366 x 768 Pixels,1.1,4.0,32.0,10.0,429.0,HP,4.0,White,Intel,2.0
1616,15.6,1366 x 768 Pixels,1.0,8.0,256.0,10.0,577.0,HP,3.0,Silver,Intel,4.0
1617,11.6,1366 x 768 Pixels,1.6,4.0,256.0,14.0,219.0,Dell,2.0,Gold,Intel,4.0
1618,13.3,2K,4.2,8.0,128.0,10.0,559.0,Acer,4.0,Gray,Intel,2.0
1619,14.0,1366 x 768 Pixels,3.6,16.0,128.0,10.0,2999.0,AVENTIS,7.0,Gold,Intel,1.0
1620,15.6,1920 x 1080 Pixels,1.8,16.0,128.0,10.0,1499.0,Dell,3.0,Gold,Intel,1.0
1621,14.0,1920 x 1080 Pixels,2.1,8.0,64.0,10.0,499.0,HP,3.0,Silver,Intel,2.0
1622,15.6,1920 x 1080 Pixels,1.8,16.0,512.0,10.0,1659.0,Lenovo,6.0,Gold,Intel,1.0
1623,15.6,1920 x 1080 Pixels,1.1,4.0,32.0,3.0,399.99,Oydisen,3.0,Silver,Intel,2.0
1624,13.3,1920 x 1080 Pixels,2.1,4.0,32.0,10.0,429.99,Lenovo,2.0,Gray,Intel,2.0
1625,14.0,1920 x 1080 Pixels,1.8,16.0,128.0,10.0,2099.99,Lenovo,3.0,Black,Intel,1.0
1626,15.6,4K,1.6,8.0,256.0,6.0,699.99,Lenovo,4.0,Gold,Intel,1.0
1627,14.0,1920 x 1080 Pixels,2.6,16.0,256.0,10.0,1659.0,Dell,3.0,Gold,Intel,1.0
1628,12.5,4K,3.9,16.0,512.0,10.0,1259.99,Dell,2.0,Gold,Intel,2.0
1629,15.6,1920 x 1080 Pixels,2.6,16.0,128.0,10.0,1149.0,Lenovo,8.0,Gold,Intel,6.0
1630,17.3,2K,2.4,32.0,128.0,10.0,3499.0,MSI,5.0,Black,Intel,8.0
1631,15.6,1920 x 1080 Pixels,4.2,16.0,64.0,10.0,1459.99,Dell,4.0,Gold,Intel,1.0
1632,13.3,4K,4.6,16.0,128.0,10.0,1835.0,Dell,6.0,Gold,Intel,4.0
1633,14.0,1920 x 1080 Pixels,3.0,32.0,256.0,10.0,2195.0,Dell,4.0,Gold,Intel,4.0
1634,14.0,1366 x 768 Pixels,2.2,4.0,32.0,10.0,299.99,HP,4.0,Black,AMD,2.0
1635,14.0,1366 x 768 Pixels,1.1,4.0,64.0,10.0,259.0,ASUS,2.0,Silver,Intel,2.0
1636,14.0,2K,4.4,32.0,128.0,10.0,2499.99,Lenovo,10.0,Black,AMD,8.0
1637,11.6,1366 x 768 Pixels,1.6,4.0,32.0,10.0,329.99,Oydisen,2.0,Black,Intel,2.0
1638,15.6,1920 x 1080 Pixels,2.5,8.0,256.0,10.0,899.0,MSI,4.0,Black,Intel,6.0
1639,13.3,1920 x 1080 Pixels,2.6,16.0,256.0,10.0,1259.0,Dell,2.0,Gold,Intel,4.0
1640,14.0,1920 x 1080 Pixels,2.5,8.0,256.0,10.0,2012.16,Dell,3.0,Gold,Intel,1.0
1641,14.0,1920 x 1080 Pixels,1.9,16.0,128.0,10.0,1319.99,Dell,3.0,Black,Intel,1.0
1642,13.3,4K,2.1,16.0,512.0,10.0,1802.57,Lenovo,3.0,Gold,Intel,4.0
1643,13.3,2K,3.4,4.0,128.0,10.0,595.0,Acer,3.0,Gray,Intel,4.0
1644,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,10.0,1524.99,Lenovo,9.0,Gold,Intel,1.0
1645,15.6,1920 x 1080 Pixels,3.0,16.0,128.0,3.0,1349.99,LG,4.0,Gold,Intel,1.0
1646,15.6,1920 x 1080 Pixels,2.6,16.0,128.0,10.0,1794.99,Lenovo,9.0,Gray,Intel,6.0
1647,15.6,1920 x 1080 Pixels,1.6,8.0,256.0,10.0,779.0,Dell,5.0,Silver,Intel,4.0
1648,15.6,4K,3.0,16.0,512.0,10.0,2694.83,Dell,3.0,Gray,Intel,1.0
1649,11.6,4K,1.1,4.0,256.0,10.0,269.95,Lenovo,2.0,Gray,Intel,2.0
1650,14.0,1920 x 1080 Pixels,3.0,16.0,512.0,10.0,2099.0,Dell,5.0,Gold,Intel,4.0
1651,15.6,4K,5.1,16.0,256.0,10.0,799.89,Acer,5.0,Gold,Intel,6.0
1652,15.6,4K,4.1,16.0,512.0,7.0,1539.99,Acer,5.0,White,Intel,4.0
1653,14.0,1920 x 1080 Pixels,4.2,16.0,64.0,14.0,750.0,Dell,5.0,Gold,Intel,1.0
1654,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,6.0,1900.11,Lenovo,5.0,Black,Intel,6.0
1655,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,7.0,1875.67,Lenovo,5.0,Black,Intel,6.0
1656,16.1,4K,2.5,8.0,256.0,4.0,823.62,HP,6.0,Gold,Intel,2.0
1657,15.6,1920 x 1080 Pixels,1.6,16.0,512.0,4.0,1149.99,Lily Rose Tech,3.0,Black,Intel,4.0
1658,14.0,1920 x 1080 Pixels,2.1,16.0,512.0,4.0,699.0,Lenovo,4.0,Gold,AMD,4.0
1659,14.0,1920 x 1080 Pixels,1.3,16.0,512.0,4.0,969.0,Lenovo,6.0,Gold,Intel,1.0
1660,15.6,4K,5.1,16.0,64.0,4.0,1359.98,Acer,7.0,Gold,AMD,2.0
1661,14.0,1366 x 768 Pixels,1.1,4.0,64.0,11.0,279.0,HP,3.0,Gold,Intel,2.0
1662,14.0,1920 x 1080 Pixels,1.1,8.0,256.0,3.0,989.0,Lenovo,2.0,Gray,Intel,4.0
1663,14.0,1920 x 1080 Pixels,2.6,16.0,256.0,4.0,1659.0,Dell,3.0,Gold,Intel,1.0
1664,13.3,2K,3.9,32.0,128.0,4.0,2199.0,Best Notebook,2.0,Gold,Intel,4.0
1665,14.0,4K,1.8,16.0,128.0,4.0,1999.99,LENOVO PREMIUM,4.0,Gold,Intel,4.0
1666,15.6,1920 x 1080 Pixels,4.6,16.0,256.0,4.0,2668.32,Razer,4.0,Gold,Intel,6.0
1667,14.0,1366 x 768 Pixels,1.1,8.0,512.0,4.0,245.0,Nowco,5.0,Gold,Intel,2.0
1668,15.6,1920 x 1080 Pixels,2.0,24.0,128.0,10.0,1169.99,Lenovo,4.0,Black,AMD,8.0
1669,15.6,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,779.0,Dell,5.0,Silver,Intel,4.0
